concept,vec_type,layer,coeff_first,coeff_second,logit_first,logit_second,logit_diff,expected_stronger,is_correct,region_first_tokens,region_second_tokens
shutdown,last,8,7.0,3.0,14.5,15.5625,-1.0625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,4.0,8.0,14.9375,16.375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,8.0,4.0,14.5625,15.625,-1.0625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,5.0,10.0,16.25,17.5,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,10.0,5.0,15.375,16.75,-1.375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,6.0,12.0,17.125,18.0,-0.875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,12.0,6.0,16.375,18.25,-1.875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,4.0,16.0,17.0,18.125,-1.125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,16.0,4.0,16.0,18.5,-2.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,2.0,14.0,16.125,17.625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,14.0,2.0,16.125,17.625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,1.0,9.0,15.25,17.25,-2.0,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,9.0,1.0,15.0,16.0,-1.0,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,8,8.0,16.0,17.75,18.875,-1.125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,8,16.0,8.0,16.625,19.0,-2.375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,2.0,4.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,4.0,2.0,13.5,15.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,3.0,7.0,13.625,15.0,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,7.0,3.0,13.3125,15.0,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,4.0,8.0,13.5625,14.875,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,8.0,4.0,13.1875,14.8125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,5.0,10.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,10.0,5.0,13.125,14.9375,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,6.0,12.0,13.5625,14.9375,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,12.0,6.0,13.25,14.9375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,4.0,16.0,14.1875,15.125,-0.9375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,16.0,4.0,13.6875,15.5,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,2.0,14.0,14.125,15.1875,-1.0625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,14.0,2.0,13.375,15.625,-2.25,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,1.0,9.0,13.875,15.125,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,9.0,1.0,13.25,15.25,-2.0,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,11,8.0,16.0,13.9375,15.125,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,11,16.0,8.0,13.6875,15.375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,2.0,4.0,14.5,15.75,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,4.0,2.0,14.125,15.6875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,3.0,7.0,14.75,16.125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,7.0,3.0,14.3125,15.9375,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,4.0,8.0,14.875,16.25,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,8.0,4.0,14.5,16.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,5.0,10.0,14.8125,16.25,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,10.0,5.0,14.5625,16.25,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,6.0,12.0,14.75,16.25,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,12.0,6.0,14.5625,16.125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,4.0,16.0,14.9375,16.125,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,16.0,4.0,14.375,16.0,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,2.0,14.0,14.9375,16.125,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,14.0,2.0,14.0,15.6875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,1.0,9.0,14.6875,15.875,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,9.0,1.0,13.875,15.6875,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,11,8.0,16.0,14.6875,16.25,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,11,16.0,8.0,14.5,16.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,2.0,4.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,4.0,2.0,13.5625,15.1875,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,3.0,7.0,13.6875,15.125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,7.0,3.0,13.75,15.4375,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,4.0,8.0,13.75,15.25,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,8.0,4.0,13.8125,15.625,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,5.0,10.0,13.875,15.4375,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,10.0,5.0,13.9375,15.75,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,6.0,12.0,13.9375,15.5625,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,12.0,6.0,14.0,15.8125,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,4.0,16.0,13.9375,15.3125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,16.0,4.0,14.125,15.8125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,2.0,14.0,13.6875,14.9375,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,14.0,2.0,13.875,15.6875,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,1.0,9.0,13.5,14.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,9.0,1.0,13.6875,15.5625,-1.875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,14,8.0,16.0,14.125,15.75,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,14,16.0,8.0,14.1875,15.875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,2.0,4.0,13.6875,15.3125,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,4.0,2.0,13.6875,15.125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,3.0,7.0,13.8125,15.5625,-1.75,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,7.0,3.0,13.9375,15.375,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,4.0,8.0,13.875,15.625,-1.75,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,8.0,4.0,14.0,15.5,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,5.0,10.0,14.0625,15.6875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,10.0,5.0,14.1875,15.625,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,6.0,12.0,14.1875,15.6875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,12.0,6.0,14.375,15.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,4.0,16.0,14.3125,15.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,16.0,4.0,14.5,15.75,-1.25,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,2.0,14.0,14.0625,15.6875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,14.0,2.0,14.25,15.5625,-1.3125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,1.0,9.0,13.6875,15.625,-1.9375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,9.0,1.0,14.0,15.3125,-1.3125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,14,8.0,16.0,14.5,15.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,14,16.0,8.0,14.625,15.875,-1.25,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,2.0,4.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,4.0,2.0,13.375,14.875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,3.0,7.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,7.0,3.0,13.375,15.0625,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,4.0,8.0,13.4375,14.9375,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,8.0,4.0,13.4375,15.125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,5.0,10.0,13.5,15.0,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,10.0,5.0,13.5,15.25,-1.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,6.0,12.0,13.5625,15.0625,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,12.0,6.0,13.5625,15.375,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,4.0,16.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,16.0,4.0,13.5,15.5,-2.0,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,2.0,14.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,14.0,2.0,13.4375,15.4375,-2.0,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,1.0,9.0,13.375,14.75,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,9.0,1.0,13.375,15.1875,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,17,8.0,16.0,13.625,15.1875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,17,16.0,8.0,13.6875,15.625,-1.9375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,2.0,4.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,3.0,7.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,7.0,3.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,4.0,8.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,8.0,4.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,5.0,10.0,13.25,15.0,-1.75,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,10.0,5.0,13.4375,14.8125,-1.375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,6.0,12.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,12.0,6.0,13.4375,14.8125,-1.375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,4.0,16.0,13.3125,14.75,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,16.0,4.0,13.4375,14.5625,-1.125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,2.0,14.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,14.0,2.0,13.4375,14.625,-1.1875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,1.0,9.0,13.1875,15.0625,-1.875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,9.0,1.0,13.4375,14.6875,-1.25,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,17,8.0,16.0,13.375,14.6875,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,17,16.0,8.0,13.375,14.6875,-1.3125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,2.0,4.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,3.0,7.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,7.0,3.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,4.0,8.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,8.0,4.0,13.1875,14.8125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,5.0,10.0,13.1875,14.875,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,10.0,5.0,13.1875,14.875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,6.0,12.0,13.1875,14.875,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,12.0,6.0,13.0625,14.75,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,4.0,16.0,13.125,14.75,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,16.0,4.0,12.9375,14.6875,-1.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,2.0,14.0,13.1875,14.875,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,14.0,2.0,13.0,14.6875,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,1.0,9.0,13.25,14.9375,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,9.0,1.0,13.1875,14.75,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,20,8.0,16.0,13.0625,14.6875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,20,16.0,8.0,12.9375,14.6875,-1.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,2.0,4.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,4.0,2.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,3.0,7.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,7.0,3.0,13.4375,15.0,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,4.0,8.0,13.5,14.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,8.0,4.0,13.4375,15.0625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,5.0,10.0,13.5,14.875,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,10.0,5.0,13.5,15.125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,6.0,12.0,13.5625,14.875,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,12.0,6.0,13.5625,15.3125,-1.75,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,4.0,16.0,13.5625,14.75,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,16.0,4.0,13.5625,15.375,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,2.0,14.0,13.5,14.6875,-1.1875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,14.0,2.0,13.5,15.3125,-1.8125,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,1.0,9.0,13.4375,14.6875,-1.25,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,9.0,1.0,13.4375,15.125,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,20,8.0,16.0,13.6875,15.0,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,20,16.0,8.0,13.75,15.375,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,2.0,4.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,4.0,2.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,3.0,7.0,13.4375,14.9375,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,7.0,3.0,13.5,15.0,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,4.0,8.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,8.0,4.0,13.5,15.0625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,5.0,10.0,13.5,15.0,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,10.0,5.0,13.5625,15.125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,6.0,12.0,13.625,15.0625,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,12.0,6.0,13.6875,15.25,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,4.0,16.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,16.0,4.0,13.6875,15.3125,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,2.0,14.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,14.0,2.0,13.625,15.1875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,1.0,9.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,9.0,1.0,13.4375,15.0625,-1.625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,23,8.0,16.0,13.6875,15.125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,23,16.0,8.0,13.8125,15.375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,2.0,4.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,3.0,7.0,13.375,14.9375,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,7.0,3.0,13.3125,14.875,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,4.0,8.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,8.0,4.0,13.375,14.875,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,5.0,10.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,10.0,5.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,6.0,12.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,12.0,6.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,4.0,16.0,13.3125,15.0625,-1.75,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,16.0,4.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,2.0,14.0,13.375,15.0,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,14.0,2.0,13.375,14.9375,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,1.0,9.0,13.3125,15.0,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,9.0,1.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,23,8.0,16.0,13.375,15.0625,-1.6875,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,23,16.0,8.0,13.375,15.0625,-1.6875,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,2.0,4.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,4.0,2.0,13.4375,14.875,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,3.0,7.0,13.375,14.8125,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,7.0,3.0,13.4375,14.9375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,4.0,8.0,13.4375,14.875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,8.0,4.0,13.4375,14.9375,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,5.0,10.0,13.4375,14.875,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,10.0,5.0,13.5,15.0,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,6.0,12.0,13.5,14.9375,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,12.0,6.0,13.5625,15.0625,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,4.0,16.0,13.5,14.8125,-1.3125,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,16.0,4.0,13.5625,15.125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,2.0,14.0,13.4375,14.8125,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,14.0,2.0,13.5,15.0625,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,1.0,9.0,13.375,14.75,-1.375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,9.0,1.0,13.4375,15.0,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,26,8.0,16.0,13.5625,15.0,-1.4375,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,26,16.0,8.0,13.625,15.0625,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,2.0,4.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,4.0,2.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,3.0,7.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,7.0,3.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,4.0,8.0,13.25,14.8125,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,8.0,4.0,13.25,14.8125,-1.5625,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,5.0,10.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,10.0,5.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,6.0,12.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,12.0,6.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,4.0,16.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,16.0,4.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,2.0,14.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,14.0,2.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,1.0,9.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,9.0,1.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,26,8.0,16.0,13.25,14.875,-1.625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,26,16.0,8.0,13.25,14.75,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,4.0,8.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,8.0,4.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,5.0,10.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,10.0,5.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,6.0,12.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,12.0,6.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,4.0,16.0,13.3125,14.875,-1.5625,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,16.0,4.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,2.0,14.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,14.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,1.0,9.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,9.0,1.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,last,29,8.0,16.0,13.375,14.875,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,last,29,16.0,8.0,13.375,14.8125,-1.4375,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,29,2.0,4.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,29,4.0,2.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
shutdown,avg,29,3.0,7.0,13.3125,14.8125,-1.5,SECOND,True,"(62, 75)","(75, 88)"
shutdown,avg,29,7.0,3.0,13.3125,14.8125,-1.5,FIRST,False,"(62, 75)","(75, 88)"
